feature,block,mean_abs_shap,folds_selected,selection_frequency
meth:C3orf16,methylation,0.0,0,0.0
meth:C3orf22,methylation,0.0,0,0.0
meth:C2orf72,methylation,0.0,0,0.0
meth:C2orf74,methylation,0.0,0,0.0
meth:C2orf78,methylation,0.0,9,0.18
meth:C2orf80,methylation,0.0,0,0.0
meth:C2orf82,methylation,0.0,1,0.02
meth:C4orf22,methylation,0.0,0,0.0
meth:C2orf85,methylation,0.0,0,0.0
meth:C5orf20,methylation,0.0,0,0.0
meth:C5orf32,methylation,0.0,0,0.0
meth:C5orf35,methylation,0.0,0,0.0
meth:C5orf38,methylation,0.0,7,0.14
meth:C5orf4,methylation,0.0,2,0.04
meth:C4orf47,methylation,0.0,0,0.0
meth:C4orf49,methylation,0.0,0,0.0
meth:C4orf50,methylation,0.0,0,0.0
meth:C4orf51,methylation,0.0,0,0.0
meth:C4orf52,methylation,0.0,2,0.04
meth:C4orf6,methylation,0.0,0,0.0
meth:C4orf7,methylation,0.0,0,0.0
meth:C4orf17,methylation,0.0,0,0.0
meth:C2orf83,methylation,0.0,0,0.0
meth:C1QL1,methylation,0.0,0,0.0
meth:C1QL2,methylation,0.0,0,0.0
meth:C1QL4,methylation,0.0,0,0.0
meth:C1QTNF1,methylation,0.0,0,0.0
meth:C19orf51,methylation,0.0,0,0.0
meth:C19orf57,methylation,0.0,0,0.0
meth:C19orf59,methylation,0.0,0,0.0
meth:C19orf60,methylation,0.0,0,0.0
meth:C19orf63,methylation,0.0,3,0.06
meth:C19orf69,methylation,0.0,0,0.0
meth:C19orf71,methylation,0.0,2,0.04
meth:C19orf75,methylation,0.0,0,0.0
meth:C1orf54,methylation,0.0,0,0.0
expr:CEP295NL,expression,0.0,0,0.0
meth:C1orf61,methylation,0.0,0,0.0
meth:C1orf64,methylation,0.0,1,0.02
meth:C1orf68,methylation,0.0,1,0.02
meth:C1orf190,methylation,0.0,2,0.04
meth:C1orf200,methylation,0.0,0,0.0
meth:C1orf210,methylation,0.0,0,0.0
meth:C1orf226,methylation,0.0,0,0.0
meth:C1orf230,methylation,0.0,0,0.0
meth:C1orf35,methylation,0.0,0,0.0
meth:C1orf38,methylation,0.0,0,0.0
meth:C1orf51,methylation,0.0,9,0.18
meth:C1orf162,methylation,0.0,0,0.0
meth:C1orf168,methylation,0.0,2,0.04
meth:C1orf170,methylation,0.0,1,0.02
meth:C1orf59,methylation,0.0,5,0.1
meth:C17orf87,methylation,0.0,0,0.0
meth:C17orf88,methylation,0.0,0,0.0
meth:C17orf46,methylation,0.0,11,0.22
meth:C17orf50,methylation,0.0,0,0.0
meth:C17orf51,methylation,0.0,0,0.0
meth:C17orf54,methylation,0.0,0,0.0
meth:C17orf55,methylation,0.0,0,0.0
meth:C17orf57,methylation,0.0,0,0.0
meth:C17orf58,methylation,0.0,0,0.0
meth:C17orf62,methylation,0.0,3,0.06
meth:C1orf103,methylation,0.0,0,0.0
meth:C1orf106,methylation,0.0,0,0.0
meth:C1orf110,methylation,0.0,2,0.04
meth:C1QC,methylation,0.0,0,0.0
meth:C1orf113,methylation,0.0,0,0.0
meth:C1orf115,methylation,0.0,0,0.0
meth:C1orf116,methylation,0.0,0,0.0
meth:C1orf125,methylation,0.0,7,0.14
meth:C1QTNF4,methylation,0.0,0,0.0
meth:C1QTNF5,methylation,0.0,0,0.0
meth:C1QTNF7,methylation,0.0,0,0.0
meth:C1QTNF8,methylation,0.0,0,0.0
meth:C1QTNF9,methylation,0.0,0,0.0
meth:C1S,methylation,0.0,0,0.0
meth:C1orf100,methylation,0.0,0,0.0
meth:C19orf76,methylation,0.0,0,0.0
meth:C19orf77,methylation,0.0,0,0.0
meth:C1QB,methylation,0.0,1,0.02
meth:C1orf111,methylation,0.0,0,0.0
meth:C20orf135,methylation,0.0,0,0.0
meth:C20orf141,methylation,0.0,3,0.06
meth:C20orf151,methylation,0.0,0,0.0
meth:C20orf160,methylation,0.0,0,0.0
meth:C20orf165,methylation,0.0,0,0.0
meth:C20orf166,methylation,0.0,0,0.0
meth:C1orf87,methylation,0.0,0,0.0
meth:C2,methylation,0.0,0,0.0
meth:C20orf103,methylation,0.0,0,0.0
meth:C20orf106,methylation,0.0,0,0.0
meth:C20orf107,methylation,0.0,0,0.0
meth:C20orf114,methylation,0.0,0,0.0
meth:C20orf118,methylation,0.0,0,0.0
meth:C1orf173,methylation,0.0,0,0.0
expr:CFAP298-TCP10L,expression,0.0,0,0.0
expr:CFAP300,expression,0.0,0,0.0
meth:C21orf7,methylation,0.0,0,0.0
meth:C21orf71,methylation,0.0,2,0.04
meth:C21orf82,methylation,0.0,8,0.16
expr:CERS2,expression,0.0,0,0.0
expr:CES1,expression,0.0,0,0.0
expr:CES4A,expression,0.0,0,0.0
expr:CETP,expression,0.0,0,0.0
expr:CFAP157,expression,0.0,0,0.0
expr:CFAP206,expression,0.0,0,0.0
expr:CFAP221,expression,0.0,0,0.0
expr:CEP126,expression,0.0,5,0.1
expr:CEP295,expression,0.0,1,0.02
expr:CFAP251,expression,0.0,1,0.02
meth:C1orf175,methylation,0.0,0,0.0
meth:C1orf185,methylation,0.0,0,0.0
meth:C1orf186,methylation,0.0,0,0.0
meth:C1orf187,methylation,0.0,0,0.0
meth:C1orf129,methylation,0.0,0,0.0
meth:C1orf130,methylation,0.0,0,0.0
meth:C1orf141,methylation,0.0,0,0.0
meth:C1orf146,methylation,0.0,0,0.0
meth:C1orf150,methylation,0.0,0,0.0
meth:C1orf158,methylation,0.0,0,0.0
meth:C1orf161,methylation,0.0,0,0.0
meth:C20orf46,methylation,0.0,0,0.0
meth:C20orf54,methylation,0.0,0,0.0
meth:C20orf134,methylation,0.0,0,0.0
meth:C20orf70,methylation,0.0,0,0.0
meth:C20orf79,methylation,0.0,0,0.0
meth:C20orf85,methylation,0.0,0,0.0
meth:C20orf95,methylation,0.0,0,0.0
meth:C20orf96,methylation,0.0,0,0.0
meth:C20orf185,methylation,0.0,0,0.0
meth:C20orf186,methylation,0.0,0,0.0
meth:C20orf195,methylation,0.0,0,0.0
meth:C20orf197,methylation,0.0,0,0.0
meth:C20orf200,methylation,0.0,0,0.0
meth:C20orf201,methylation,0.0,0,0.0
meth:C20orf202,methylation,0.0,0,0.0
meth:C20orf24,methylation,0.0,0,0.0
meth:C20orf123,methylation,0.0,0,0.0
meth:C20orf56,methylation,0.0,0,0.0
meth:AMOTL1,methylation,0.0,6,0.12
meth:AMPD1,methylation,0.0,0,0.0
meth:AMPD3,methylation,0.0,4,0.08
meth:AMTN,methylation,0.0,0,0.0
meth:ALPL,methylation,0.0,0,0.0
meth:ALPP,methylation,0.0,0,0.0
meth:ALPPL2,methylation,0.0,0,0.0
meth:ALX4,methylation,0.0,0,0.0
meth:AMAC1L3,methylation,0.0,0,0.0
meth:AMBP,methylation,0.0,0,0.0
meth:AMBRA1,methylation,0.0,0,0.0
meth:AMICA1,methylation,0.0,0,0.0
meth:ALKBH7,methylation,0.0,0,0.0
meth:BHMT2,methylation,0.0,0,0.0
meth:ALOX12,methylation,0.0,0,0.0
meth:ALOX12B,methylation,0.0,0,0.0
meth:ALOX12P2,methylation,0.0,0,0.0
meth:ALOX15,methylation,0.0,0,0.0
meth:ALPI,methylation,0.0,0,0.0
meth:ALPK3,methylation,0.0,0,0.0
meth:ANKRD53,methylation,0.0,1,0.02
meth:ANKRD55,methylation,0.0,1,0.02
meth:ANKRD6,methylation,0.0,0,0.0
meth:ANKRD7,methylation,0.0,2,0.04
meth:ANKS1B,methylation,0.0,14,0.28
meth:ANKS4B,methylation,0.0,0,0.0
meth:ANO2,methylation,0.0,0,0.0
meth:ALLC,methylation,0.0,0,0.0
expr:CLDN18,expression,0.0,1,0.02
expr:CLDN2,expression,0.0,0,0.0
expr:CLDN20,expression,0.0,0,0.0
expr:CLDN23,expression,0.0,0,0.0
expr:CLC,expression,0.0,1,0.02
expr:CLCA2,expression,0.0,0,0.0
expr:CLCA4,expression,0.0,0,0.0
expr:CLCF1,expression,0.0,0,0.0
expr:CLCN4,expression,0.0,2,0.04
expr:CLCN5,expression,0.0,3,0.06
expr:CLCNKA,expression,0.0,0,0.0
expr:CLCNKB,expression,0.0,0,0.0
meth:ALDOB,methylation,0.0,0,0.0
meth:AMN1,methylation,0.0,0,0.0
meth:ALK,methylation,0.0,0,0.0
meth:ALKBH3,methylation,0.0,0,0.0
expr:CKMT1A,expression,0.0,0,0.0
expr:CKMT1B,expression,0.0,0,0.0
expr:CKS2,expression,0.0,0,0.0
meth:ANGEL2,methylation,0.0,4,0.08
meth:ANGPT1,methylation,0.0,0,0.0
meth:ANGPT4,methylation,0.0,0,0.0
meth:ANGPTL1,methylation,0.0,0,0.0
meth:ANGPTL4,methylation,0.0,0,0.0
meth:ANGPTL6,methylation,0.0,0,0.0
meth:AMIGO3,methylation,0.0,0,0.0
meth:AMMECR1L,methylation,0.0,0,0.0
meth:AMN,methylation,0.0,0,0.0
meth:ALDOC,methylation,0.0,0,0.0
meth:AOC3,methylation,0.0,0,0.0
meth:AP1M2,methylation,0.0,0,0.0
meth:AP3M2,methylation,0.0,0,0.0
meth:APBA2,methylation,0.0,7,0.14
meth:APBB1IP,methylation,0.0,0,0.0
meth:APBB2,methylation,0.0,0,0.0
meth:APC,methylation,0.0,0,0.0
meth:APC2,methylation,0.0,0,0.0
meth:ANTXR2,methylation,0.0,0,0.0
meth:ANXA1,methylation,0.0,0,0.0
meth:ANXA2P1,methylation,0.0,0,0.0
meth:ANXA2P2,methylation,0.0,0,0.0
meth:ANXA3,methylation,0.0,0,0.0
meth:ANO3,methylation,0.0,0,0.0
meth:AOAH,methylation,0.0,0,0.0
meth:ANO4,methylation,0.0,0,0.0
meth:ANO5,methylation,0.0,0,0.0
meth:ANO7,methylation,0.0,0,0.0
meth:ANP32C,methylation,0.0,0,0.0
meth:ANP32D,methylation,0.0,0,0.0
meth:ANP32E,methylation,0.0,0,0.0
meth:ANPEP,methylation,0.0,0,0.0
expr:CISD3,expression,0.0,0,0.0
expr:CIT,expression,0.0,0,0.0
expr:CITED1,expression,0.0,0,0.0
expr:CKAP2L,expression,0.0,0,0.0
expr:CKM,expression,0.0,1,0.02
expr:CHTF18,expression,0.0,0,0.0
meth:ANXA9,methylation,0.0,0,0.0
meth:ANKRD33,methylation,0.0,0,0.0
meth:ANKRD33B,methylation,0.0,0,0.0
meth:ANKRD34B,methylation,0.0,0,0.0
meth:ANKRD34C,methylation,0.0,0,0.0
meth:ANKRD39,methylation,0.0,1,0.02
meth:ANKRD44,methylation,0.0,0,0.0
meth:ANKRD45,methylation,0.0,0,0.0
meth:ANKRD50,methylation,0.0,0,0.0
meth:ANKRD18A,methylation,0.0,0,0.0
meth:ANKRD2,methylation,0.0,0,0.0
meth:ANKRD22,methylation,0.0,1,0.02
meth:ANKRD26P1,methylation,0.0,0,0.0
meth:ANKRD29,methylation,0.0,2,0.04
meth:APOB,methylation,0.0,0,0.0
meth:ANKRD30B,methylation,0.0,0,0.0
meth:ANK1,methylation,0.0,0,0.0
meth:ANK2,methylation,0.0,0,0.0
meth:ANKH,methylation,0.0,0,0.0
meth:ANKLE1,methylation,0.0,0,0.0
meth:ANKMY1,methylation,0.0,1,0.02
meth:ANKRD1,methylation,0.0,6,0.12
meth:APCDD1,methylation,0.0,0,0.0
meth:APCDD1L,methylation,0.0,0,0.0
meth:APCS,methylation,0.0,0,0.0
meth:APLNR,methylation,0.0,0,0.0
meth:APOA1,methylation,0.0,0,0.0
meth:APOA2,methylation,0.0,0,0.0
meth:APOA5,methylation,0.0,0,0.0
meth:ANKRD30A,methylation,0.0,0,0.0
meth:ADIPOQ,methylation,0.0,0,0.0
meth:ADM2,methylation,0.0,2,0.04
meth:ADCY2,methylation,0.0,0,0.0
meth:ADCY3,methylation,0.0,0,0.0
meth:ADCY5,methylation,0.0,1,0.02
meth:ADCY8,methylation,0.0,4,0.08
meth:ADCYAP1,methylation,0.0,0,0.0
meth:ADD2,methylation,0.0,0,0.0
meth:ADAMTS9,methylation,0.0,0,0.0
meth:ADAMTSL1,methylation,0.0,0,0.0
meth:ADAMTSL2,methylation,0.0,1,0.02
meth:ADAMTSL3,methylation,0.0,1,0.02
meth:ADAP1,methylation,0.0,0,0.0
expr:CLDN14,expression,0.0,0,0.0
meth:ADAT3,methylation,0.0,0,0.0
meth:AGTR1,methylation,0.0,0,0.0
meth:AGTRAP,methylation,0.0,0,0.0
meth:AGXT2,methylation,0.0,1,0.02
meth:AHCTF1,methylation,0.0,0,0.0
meth:AHNAK,methylation,0.0,0,0.0
meth:AHNAK2,methylation,0.0,0,0.0
meth:AHSG,methylation,0.0,1,0.02
meth:AHSP,methylation,0.0,0,0.0
meth:AGBL2,methylation,0.0,1,0.02
meth:AGBL4,methylation,0.0,0,0.0
meth:AGER,methylation,0.0,0,0.0
meth:AGPAT2,methylation,0.0,0,0.0
meth:AGPAT4,methylation,0.0,0,0.0
meth:ADARB2,methylation,0.0,0,0.0
meth:ADAMTS14,methylation,0.0,0,0.0
meth:ADAMTS16,methylation,0.0,22,0.44
meth:ADAM19,methylation,0.0,0,0.0
meth:ADAM2,methylation,0.0,9,0.18
meth:ADAM21,methylation,0.0,0,0.0
meth:ADAM21P1,methylation,0.0,0,0.0
meth:ADAM29,methylation,0.0,0,0.0
meth:ADAM32,methylation,0.0,0,0.0
meth:ADAM33,methylation,0.0,0,0.0
meth:ADAM7,methylation,0.0,4,0.08
meth:ACTN3,methylation,0.0,0,0.0
meth:ACTR3C,methylation,0.0,0,0.0
meth:ACVRL1,methylation,0.0,0,0.0
meth:ADH7,methylation,0.0,0,0.0
meth:ADAD2,methylation,0.0,0,0.0
meth:ADAM11,methylation,0.0,0,0.0
meth:ADAM12,methylation,0.0,0,0.0
meth:ADAM18,methylation,0.0,8,0.16
meth:ADORA1,methylation,0.0,0,0.0
meth:ADORA2A,methylation,0.0,0,0.0
meth:ADORA2B,methylation,0.0,0,0.0
meth:ADORA3,methylation,0.0,0,0.0
meth:ADPRH,methylation,0.0,3,0.06
meth:ADPRHL1,methylation,0.0,3,0.06
meth:ADRA1A,methylation,0.0,0,0.0
meth:ADH1B,methylation,0.0,0,0.0
meth:ADH1C,methylation,0.0,0,0.0
meth:ADH6,methylation,0.0,1,0.02
meth:ACY3,methylation,0.0,0,0.0
meth:AKT3,methylation,0.0,0,0.0
meth:ALDH1A1,methylation,0.0,0,0.0
meth:AIRE,methylation,0.0,0,0.0
meth:AJAP1,methylation,0.0,0,0.0
meth:AK5,methylation,0.0,0,0.0
meth:AKAP12,methylation,0.0,0,0.0
meth:AKAP2,methylation,0.0,0,0.0
meth:AKAP3,methylation,0.0,0,0.0
meth:AKAP6,methylation,0.0,0,0.0
meth:AKAP7,methylation,0.0,2,0.04
meth:AICDA,methylation,0.0,0,0.0
meth:AIF1,methylation,0.0,3,0.06
meth:AIF1L,methylation,0.0,0,0.0
meth:AGR2,methylation,0.0,0,0.0
meth:AIFM3,methylation,0.0,1,0.02
meth:AIM1L,methylation,0.0,0,0.0
meth:AIM2,methylation,0.0,0,0.0
meth:AIPL1,methylation,0.0,1,0.02
expr:CLDN25,expression,0.0,6,0.12
expr:CLDN3,expression,0.0,0,0.0
expr:CLDN4,expression,0.0,0,0.0
expr:CLDN5,expression,0.0,0,0.0
expr:CLDN6,expression,0.0,2,0.04
expr:CLDN7,expression,0.0,0,0.0
expr:CLDN8,expression,0.0,0,0.0
expr:CLDN9,expression,0.0,0,0.0
expr:CLDN1,expression,0.0,0,0.0
expr:CLDN10,expression,0.0,0,0.0
meth:AIFM2,methylation,0.0,0,0.0
meth:AGT,methylation,0.0,1,0.02
meth:AFAP1L2,methylation,0.0,0,0.0
meth:AFARP1,methylation,0.0,0,0.0
meth:AFG3L1,methylation,0.0,0,0.0
meth:AFP,methylation,0.0,0,0.0
meth:AGAP1,methylation,0.0,3,0.06
meth:AGAP11,methylation,0.0,0,0.0
meth:AGAP2,methylation,0.0,0,0.0
meth:AGBL1,methylation,0.0,0,0.0
meth:ADRA1B,methylation,0.0,0,0.0
meth:ADRA1D,methylation,0.0,0,0.0
meth:ADRA2C,methylation,0.0,0,0.0
meth:ADRB1,methylation,0.0,4,0.08
meth:AKR7L,methylation,0.0,0,0.0
meth:ADRB3,methylation,0.0,3,0.06
meth:AEBP1,methylation,0.0,0,0.0
meth:AFAP1L1,methylation,0.0,0,0.0
meth:ALDH1A3,methylation,0.0,0,0.0
meth:ALDH1L1,methylation,0.0,2,0.04
meth:ALDH1L2,methylation,0.0,1,0.02
meth:ALDH2,methylation,0.0,0,0.0
meth:ALDH3A1,methylation,0.0,0,0.0
meth:ALDH3B2,methylation,0.0,0,0.0
meth:ALDH5A1,methylation,0.0,0,0.0
meth:ALDH7A1,methylation,0.0,0,0.0
meth:AKR1B1,methylation,0.0,0,0.0
meth:AKR1CL1,methylation,0.0,0,0.0
meth:AKR1D1,methylation,0.0,0,0.0
meth:ADRB2,methylation,0.0,7,0.14
expr:CHRM2,expression,0.0,0,0.0
expr:CHRM3,expression,0.0,0,0.0
expr:CHRM4,expression,0.0,0,0.0
expr:CHRM5,expression,0.0,0,0.0
expr:CHRNA1,expression,0.0,0,0.0
expr:CHRNA2,expression,0.0,0,0.0
meth:AVPR1A,methylation,0.0,0,0.0
expr:CHN1,expression,0.0,0,0.0
expr:CHN2,expression,0.0,0,0.0
expr:CHODL,expression,0.0,0,0.0
expr:CHP2,expression,0.0,0,0.0
expr:CHRD,expression,0.0,0,0.0
expr:CHRDL2,expression,0.0,0,0.0
expr:CHTF8,expression,0.0,0,0.0
meth:BARD1,methylation,0.0,0,0.0
meth:BARHL2,methylation,0.0,0,0.0
meth:BARX2,methylation,0.0,1,0.02
meth:BASE,methylation,0.0,0,0.0
meth:BASP1,methylation,0.0,0,0.0
meth:BAT2L1,methylation,0.0,0,0.0
meth:BAALC,methylation,0.0,1,0.02
meth:BACE2,methylation,0.0,0,0.0
meth:BACH2,methylation,0.0,0,0.0
meth:BAHCC1,methylation,0.0,0,0.0
meth:BAI1,methylation,0.0,0,0.0
meth:BAIAP3,methylation,0.0,0,0.0
meth:B3GNT4,methylation,0.0,0,0.0
meth:BANF2,methylation,0.0,0,0.0
meth:ATP2B4,methylation,0.0,0,0.0
meth:ATP4A,methylation,0.0,0,0.0
meth:ATP5EP2,methylation,0.0,0,0.0
meth:ATP5G2,methylation,0.0,0,0.0
meth:ATP6V0C,methylation,0.0,0,0.0
meth:ATP6V0D1,methylation,0.0,0,0.0
meth:ATP6V1B1,methylation,0.0,0,0.0
meth:ATP11B,methylation,0.0,0,0.0
meth:ATP13A4,methylation,0.0,0,0.0
meth:ATP13A5,methylation,0.0,0,0.0
meth:ATP1A2,methylation,0.0,0,0.0
meth:ATP1A3,methylation,0.0,1,0.02
meth:ATP1A4,methylation,0.0,0,0.0
expr:CHRM1,expression,0.0,2,0.04
expr:CHRNE,expression,0.0,0,0.0
expr:CHRNG,expression,0.0,0,0.0
expr:CHST10,expression,0.0,1,0.02
expr:CHST11,expression,0.0,0,0.0
expr:CHST15,expression,0.0,0,0.0
meth:AXL,methylation,0.0,0,0.0
meth:AZI1,methylation,0.0,0,0.0
expr:CHRNA3,expression,0.0,0,0.0
expr:CHRNA5,expression,0.0,0,0.0
expr:CHRNA7,expression,0.0,0,0.0
expr:CHRNB2,expression,0.0,0,0.0
expr:CHRNB4,expression,0.0,0,0.0
expr:CHRND,expression,0.0,0,0.0
expr:CHRFAM7A,expression,0.0,0,0.0
meth:ATP1B2,methylation,0.0,5,0.1
meth:BCAS4,methylation,0.0,5,0.1
meth:BCAT1,methylation,0.0,9,0.18
meth:BCL10,methylation,0.0,0,0.0
meth:BCL11A,methylation,0.0,0,0.0
meth:BCL2A1,methylation,0.0,1,0.02
meth:BCL2L14,methylation,0.0,0,0.0
meth:BATF,methylation,0.0,0,0.0
meth:BATF2,methylation,0.0,0,0.0
meth:BATF3,methylation,0.0,0,0.0
meth:BAX,methylation,0.0,6,0.12
meth:BBC3,methylation,0.0,0,0.0
meth:BBOX1,methylation,0.0,2,0.04
meth:BBS4,methylation,0.0,0,0.0
meth:B3GNT5,methylation,0.0,0,0.0
meth:BMP7,methylation,0.0,0,0.0
meth:BMP8A,methylation,0.0,0,0.0
meth:BMP8B,methylation,0.0,0,0.0
meth:BNC1,methylation,0.0,0,0.0
meth:BNC2,methylation,0.0,0,0.0
meth:BNIP3,methylation,0.0,1,0.02
meth:BLNK,methylation,0.0,0,0.0
meth:BLOC1S1,methylation,0.0,0,0.0
meth:BMP1,methylation,0.0,0,0.0
meth:BMP10,methylation,0.0,0,0.0
meth:BMP2,methylation,0.0,0,0.0
meth:BMP3,methylation,0.0,0,0.0
meth:BMP4,methylation,0.0,0,0.0
meth:BHMT,methylation,0.0,0,0.0
meth:BBS5,methylation,0.0,0,0.0
meth:B3GNT6,methylation,0.0,0,0.0
meth:B3GNT7,methylation,0.0,0,0.0
meth:B3GNT9,methylation,0.0,0,0.0
meth:B4GALNT2,methylation,0.0,0,0.0
meth:B4GALT2,methylation,0.0,4,0.08
meth:B4GALT6,methylation,0.0,2,0.04
meth:AZU1,methylation,0.0,8,0.16
meth:B3GALT1,methylation,0.0,1,0.02
meth:B3GALT2,methylation,0.0,0,0.0
meth:B3GALT4,methylation,0.0,0,0.0
meth:B3GALT5,methylation,0.0,0,0.0
meth:B3GAT1,methylation,0.0,0,0.0
meth:B3GAT2,methylation,0.0,0,0.0
meth:BCAS1,methylation,0.0,0,0.0
meth:BEAN,methylation,0.0,0,0.0
meth:BEGAIN,methylation,0.0,0,0.0
meth:BEND4,methylation,0.0,0,0.0
meth:BEND6,methylation,0.0,0,0.0
meth:BEND7,methylation,0.0,0,0.0
meth:BEST1,methylation,0.0,5,0.1
meth:BEST3,methylation,0.0,0,0.0
meth:BCL2L2,methylation,0.0,0,0.0
meth:BCL6B,methylation,0.0,0,0.0
meth:BCL7A,methylation,0.0,0,0.0
meth:BCL9L,methylation,0.0,0,0.0
meth:BCMO1,methylation,0.0,0,0.0
meth:BDKRB1,methylation,0.0,0,0.0
meth:BDNF,methylation,0.0,0,0.0
meth:B3GNT3,methylation,0.0,0,0.0
meth:AQP6,methylation,0.0,0,0.0
meth:AQP8,methylation,0.0,1,0.02
meth:AQP9,methylation,0.0,1,0.02
meth:ARC,methylation,0.0,0,0.0
meth:ARGFX,methylation,0.0,0,0.0
meth:APOL4,methylation,0.0,0,0.0
meth:APOL5,methylation,0.0,0,0.0
meth:APOL6,methylation,0.0,0,0.0
meth:APP,methylation,0.0,0,0.0
meth:AQP1,methylation,0.0,0,0.0
meth:AQP11,methylation,0.0,0,0.0
meth:AQP12A,methylation,0.0,0,0.0
meth:AQP12B,methylation,0.0,0,0.0
meth:ATP8B1,methylation,0.0,2,0.04
meth:APOC4,methylation,0.0,0,0.0
meth:APOD,methylation,0.0,0,0.0
meth:APOE,methylation,0.0,0,0.0
meth:APOF,methylation,0.0,0,0.0
meth:APOH,methylation,0.0,0,0.0
meth:APOL3,methylation,0.0,0,0.0
meth:ASAH2,methylation,0.0,0,0.0
meth:ASAM,methylation,0.0,0,0.0
meth:ASAP1,methylation,0.0,0,0.0
meth:ASB1,methylation,0.0,0,0.0
meth:ASB10,methylation,0.0,0,0.0
meth:ARRB1,methylation,0.0,0,0.0
meth:ARSI,methylation,0.0,3,0.06
meth:ARSJ,methylation,0.0,0,0.0
meth:APOC3,methylation,0.0,0,0.0
expr:CIART,expression,0.0,0,0.0
expr:CIDEA,expression,0.0,2,0.04
expr:CILP2,expression,0.0,0,0.0
expr:CIP2A,expression,0.0,0,0.0
meth:APOBEC4,methylation,0.0,0,0.0
meth:APOC1,methylation,0.0,0,0.0
expr:CHST2,expression,0.0,1,0.02
expr:CHST3,expression,0.0,0,0.0
expr:CHST4,expression,0.0,0,0.0
expr:CHST8,expression,0.0,0,0.0
expr:CHSY3,expression,0.0,0,0.0
meth:APOB48R,methylation,0.0,0,0.0
meth:APOBEC1,methylation,0.0,0,0.0
meth:AQP3,methylation,0.0,0,0.0
meth:APOBEC3B,methylation,0.0,4,0.08
meth:APOBEC3C,methylation,0.0,0,0.0
meth:APOBEC3D,methylation,0.0,0,0.0
meth:APOBEC3F,methylation,0.0,0,0.0
meth:APOBEC3H,methylation,0.0,0,0.0
meth:ARHGAP10,methylation,0.0,0,0.0
meth:ARHGAP15,methylation,0.0,1,0.02
meth:ARHGAP20,methylation,0.0,0,0.0
meth:ARHGAP22,methylation,0.0,0,0.0
meth:ARHGAP23,methylation,0.0,2,0.04
meth:ARHGAP24,methylation,0.0,0,0.0
meth:ARHGAP25,methylation,0.0,0,0.0
meth:ARHGAP26,methylation,0.0,0,0.0
meth:AQP2,methylation,0.0,0,0.0
meth:APOBEC3A,methylation,0.0,9,0.18
meth:ASCL4,methylation,0.0,1,0.02
meth:ASGR1,methylation,0.0,0,0.0
meth:ASGR2,methylation,0.0,0,0.0
meth:ASIP,methylation,0.0,0,0.0
meth:ASPA,methylation,0.0,1,0.02
meth:ASPG,methylation,0.0,0,0.0
meth:ASPN,methylation,0.0,0,0.0
meth:ASB16,methylation,0.0,0,0.0
meth:ASB17,methylation,0.0,0,0.0
meth:ASB2,methylation,0.0,1,0.02
meth:ASB4,methylation,0.0,0,0.0
meth:ASB8,methylation,0.0,0,0.0
meth:ASCC1,methylation,0.0,0,0.0
meth:ART1,methylation,0.0,4,0.08
meth:ASCL3,methylation,0.0,0,0.0
meth:ATPGD1,methylation,0.0,0,0.0
meth:ATXN10,methylation,0.0,0,0.0
meth:ATXN8OS,methylation,0.0,0,0.0
meth:AUH,methylation,0.0,0,0.0
meth:AURKC,methylation,0.0,0,0.0
meth:AVP,methylation,0.0,1,0.02
meth:ATP6V1C1,methylation,0.0,6,0.12
meth:ATP6V1C2,methylation,0.0,1,0.02
meth:ATP6V1E2,methylation,0.0,0,0.0
meth:ATP6V1G1,methylation,0.0,0,0.0
meth:ATP6V1G2,methylation,0.0,4,0.08
meth:ATP6V1G3,methylation,0.0,0,0.0
meth:ATP8A2,methylation,0.0,1,0.02
meth:ASCL1,methylation,0.0,1,0.02
meth:ART3,methylation,0.0,0,0.0
meth:ART4,methylation,0.0,0,0.0
meth:ARL11,methylation,0.0,0,0.0
meth:ARL14,methylation,0.0,0,0.0
meth:ARL5C,methylation,0.0,2,0.04
meth:ARL6IP4,methylation,0.0,0,0.0
meth:ARMS2,methylation,0.0,0,0.0
meth:ARHGAP30,methylation,0.0,0,0.0
meth:ARHGAP9,methylation,0.0,0,0.0
meth:ARHGDIB,methylation,0.0,0,0.0
meth:ARHGDIG,methylation,0.0,0,0.0
meth:ARHGEF15,methylation,0.0,0,0.0
meth:ARHGEF19,methylation,0.0,0,0.0
meth:ATF6B,methylation,0.0,0,0.0
meth:ARHGEF4,methylation,0.0,0,0.0
meth:ATG4C,methylation,0.0,0,0.0
meth:ATHL1,methylation,0.0,0,0.0
meth:ATMIN,methylation,0.0,0,0.0
meth:ATOH1,methylation,0.0,0,0.0
meth:ATOH7,methylation,0.0,0,0.0
meth:ATOH8,methylation,0.0,0,0.0
meth:ATP10A,methylation,0.0,0,0.0
meth:ATP10B,methylation,0.0,0,0.0
meth:ASS1,methylation,0.0,0,0.0
meth:ASTL,methylation,0.0,0,0.0
meth:ASTN1,methylation,0.0,5,0.1
meth:ATAD3C,methylation,0.0,0,0.0
meth:ATCAY,methylation,0.0,0,0.0
meth:ARHGEF2,methylation,0.0,0,0.0
meth:COL28A1,methylation,0.0,0,0.0
meth:COL29A1,methylation,0.0,0,0.0
meth:COL2A1,methylation,0.0,1,0.02
meth:COL4A2,methylation,0.0,1,0.02
meth:COL15A1,methylation,0.0,0,0.0
meth:COL17A1,methylation,0.0,0,0.0
